# Update the catalog by copy/pasting the content from the NASA Exoplanet Archive's Table Access Protocol (TAP)
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_masse,pl_masseerr1,pl_masseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# or this link if you want to use best planet mass estimate (mass, m*sin(i), or m*sin(i)/sin(i)):
# https://exoplanetarchive.ipac.caltech.edu/TAP/sync?query=select+pl_name,pl_rade,pl_radeerr1,pl_radeerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_eqt+from+ps+where+default_flag=1&format=tsv
#
# Last update: 2024/04/24 - normal mass
# Warning: remember to keep this header (10 lines, 1st planet on line 11)
#
# pl_name	pl_rade	pl_radeerr1	pl_radeerr2	pl_masse	pl_masseerr1	pl_masseerr2	pl_eqt
Kepler-9 c	8.080	0.540	-0.410	29.90000	1.10000	-1.30000	
Kepler-9 b	8.290	0.540	-0.430	43.40000	1.60000	-2.00000	
WASP-178 b	20.288	1.009	-1.009	527.59780	38.13960	-38.13960	2.47000000000e+03
V1298 Tau b	10.270	0.580	-0.530				6.77000000000e+02
V1298 Tau c	5.590	0.360	-0.320				9.68000000000e+02
V1298 Tau d	6.410	0.450	-0.400				8.45000000000e+02
WASP-18 c				55.20000	12.30000	-12.30000	
WASP-107 b				30.50000	1.70000	-1.70000	
WASP-107 c							
Kepler-9 d	1.640	0.190	-0.140				2.02600000000e+03
HIP 41378 b							
WASP-177 b	17.710	7.398	-4.035	161.45764	12.07754	-12.07754	1.14200000000e+03
Qatar-10 b	17.295	0.448	-0.448	233.92288	28.60470	-28.60470	1.95500000000e+03
HATS-58 A b	12.274	0.695	-0.695	327.36490	73.10090	-73.10090	1.72100000000e+03
WASP-175 b	13.540	0.908	-0.908	314.65170	41.31790	-41.31790	1.57100000000e+03
WASP-192 b	13.787	0.897	-0.897	731.00900	50.85280	-50.85280	1.62000000000e+03
LP 791-18 d	1.032	0.044	-0.043	0.90000	0.50000	-0.40000	3.95500000000e+02
LP 791-18 c	2.438	0.096	-0.096	7.10000	0.70000	-0.70000	3.24400000000e+02
TOI-125 d	2.930	0.170	-0.170	13.60000	1.20000	-1.20000	6.38100000000e+02
HD 332231 b	9.718	0.303	-0.280	77.55052	6.67443	-6.67443	8.76000000000e+02
TOI-824 b	2.926	0.202	-0.191	18.46700	1.84300	-1.87500	1.25300000000e+03
TOI-837 b	8.631	1.009	-1.009				
WASP-186 b	12.442	0.336	-0.336	1341.24260	57.20940	-57.20940	
TOI-564 b	11.433	7.958	-3.251	464.98529	31.78300	-30.51168	1.71400000000e+03
TOI-451 b	1.910	0.120	-0.120				1.49100000000e+03
K2-155 b	1.800	0.200	-0.100				7.08000000000e+02
K2-115 b	12.060	0.220	-0.220				6.19000000000e+02
WASP-18 b	13.899	0.886	-0.886	3241.84975	111.23994	-111.23994	2.42900000000e+03
WASP-19 b	15.861	0.493	-0.538	366.77398	24.79062	-25.42627	2.11300000000e+03
TOI-674 b	5.250	0.170	-0.170	23.60000	3.30000	-3.30000	6.35000000000e+02
HD 97658 b	2.120	0.060	-0.060	8.30000	1.10000	-1.10000	7.51000000000e+02
TOI-270 b	1.206	0.039	-0.039	1.58000	0.26000	-0.26000	5.81000000000e+02
TOI-270 c	2.355	0.064	-0.064	6.15000	0.37000	-0.37000	4.88000000000e+02
TOI-270 d	2.133	0.058	-0.058	4.78000	0.43000	-0.43000	3.87000000000e+02
WASP-121 b	19.649	0.404	-0.404	367.72747	22.24799	-22.24799	
HD 219666 b	4.240	0.160	-0.160				8.38000000000e+02
HAT-P-2 c				3400.76395	1652.70772	-699.22250	
V1298 Tau e	9.976			321.00669	111.23994	-82.63539	
GJ 1214 b	2.733	0.033	-0.031	8.41000	0.36000	-0.35000	5.67000000000e+02
K2-198 d	2.438	0.130	-0.056				9.43200000000e+02
K2-34 b	13.750	0.580	-0.590				1.68700000000e+03
WASP-118 b	16.141	0.404	-0.404	163.36462	6.35660	-6.35660	1.72900000000e+03
K2-140 b	13.563	1.009	-1.009	295.58042	12.71314	-12.71314	9.62000000000e+02
KELT-1 b	12.442	0.359	-0.247	8654.15000	158.90800	-152.55200	
WASP-103 b	17.127	0.818	-0.527	473.54700	27.96800	-27.96800	2.50800000000e+03
Kepler-51 b	7.100	0.300	-0.300	2.10000	1.50000	-0.80000	5.43000000000e+02
Kepler-51 d	9.700	0.500	-0.500	7.60000	1.10000	-1.10000	3.81000000000e+02
Kepler-51 c	9.000	2.800	-1.700	4.00000	0.40000	-0.40000	4.39000000000e+02
CoRoT-1 b	16.700	0.900	-0.900	327.35000	38.14000	-38.14000	1.89800000000e+03
K2-136 c	3.000	0.130	-0.130	18.10000	1.90000	-1.80000	4.70000000000e+02
K2-136 b	1.014	0.050	-0.049	4.30000			6.10000000000e+02
K2-266 e	2.730	0.140	-0.110	14.30000	6.40000	-5.00000	4.90100000000e+02
K2-290 b	3.060	0.160	-0.160	10.90000			1.23000000000e+03
KOI-94 c	4.320	0.410	-0.410	15.60000	5.70000	-15.60000	1.01200000000e+03
HIP 65 A b	22.754	6.837	-5.492	1021.18779	24.79074	-24.79074	1.41100000000e+03
WASP-31 b	17.363	0.560	-0.560	151.91600	9.21700	-9.21700	
WASP-48 b	16.814	2.242	-2.242	254.26400	73.10090	-73.10090	
XO-5 b	12.780	0.340	-0.340	378.20000	9.53000	-9.53000	1.23000000000e+03
WASP-42 b	12.576	0.437	-0.437	167.49641	8.89924	-8.89924	1.02100000000e+03
WASP-65 b	12.464	0.661	-0.661	492.62000	50.85000	-50.85000	1.48000000000e+03
HAT-P-42 b	14.348	1.715	-1.715	331.80100	26.37900	-26.37900	1.42800000000e+03
HD 26965 b							
55 Cnc d							
Kepler-105 c	1.310	0.070	-0.070	4.60000	0.92000	-0.85000	
GJ 357 c							4.01200000000e+02
HD 86226 b				143.02350	12.71320	-15.89150	1.76000000000e+02
HD 5278 b	2.450	0.050	-0.050	7.80000	1.50000	-1.40000	9.43000000000e+02
TOI-2076 c	3.497	0.043	-0.043				6.29500000000e+02
TIC 257060897 b	16.701	0.448	-0.448	212.94503	9.53485	-9.53485	1.76200000000e+03
HD 209458 b	15.581	0.224	-0.224	232.01590	12.71320	-12.71320	
HAT-P-41 b	22.978	5.604	-5.604	378.21770	190.69800	-190.69800	
WASP-4 b	14.807	0.437	-0.437	376.94638	28.60470	-31.14734	
HD 219134 h							
HAT-P-56 b	16.926	1.233	-1.233	734.18730	139.84520	-139.84520	
55 Cnc c							
GJ 357 b	1.200	0.060	-0.060				5.18000000000e+02
HD 149026 b	8.295	0.224	-0.224	120.77540	19.06980	-19.06980	
HD 191939 d	2.995	0.070	-0.070	2.80000	0.60000	-0.60000	5.40000000000e+02
DS Tuc A b	5.700	0.170	-0.170				8.50000000000e+02
K2-261 b	9.528	0.392	-0.381	59.75174	7.94571	-7.94571	1.04600000000e+03
WASP-14 b	15.468	0.897	-0.897	2809.61720	444.96200	-444.96200	
WASP-43 b	10.424	0.785	-1.009	565.71400	31.78200	-31.78200	
HAT-P-24 b	14.572	2.354	-2.354	238.37250	79.45750	-79.45750	
WASP-34 b	11.209	0.897	-0.897	177.98480	54.03110	-54.03110	
HAT-P-29 b	13.115	1.457	-1.457	279.69040	79.45750	-79.45750	
CoRoT-11 b	16.030	0.340	-0.340	740.51000	108.06000	-108.06000	1.65700000000e+03
HAT-P-19 b	11.299	0.157	-0.146	88.03847	5.40308	-5.08525	9.81200000000e+02
WASP-45 b	10.604	0.650	-0.572	306.38812	18.43414	-17.79848	1.15300000000e+03
HAT-P-36 b	14.314	0.224	-0.224	587.41341	27.65121	-27.65121	1.78097000000e+03
KOI-13 b	16.948	0.392	-0.392	2949.46240	50.85280	-50.85280	2.55000000000e+03
WASP-60 b	9.864	1.345	-1.345	174.80650	60.38770	-60.38770	
HATS-3 b	15.480	0.392	-0.392	340.38200	43.22300	-43.22300	1.64800000000e+03
WASP-20 b	16.388	0.661	-0.661	98.84100	5.40300	-5.40300	1.37900000000e+03
WASP-126 b				90.30000			
HATS-30 b	13.171	0.583	-0.583	224.38798	12.39537	-12.39537	1.41400000000e+03
HAT-P-67 b	23.371	1.076	-0.796	108.06220	79.45750	-60.38770	1.90300000000e+03
HD 99492 c							
HD 99492 b							
HD 190007 b							
HD 2952 b							
HD 4732 b							
HD 4732 c							
75 Cet b							
75 Cet c							
81 Cet b							
eps Tau b							
HD 32518 b							
6 Lyn b							
omi UMa b							
4 UMa b							
HD 81688 b							
HD 104985 b							
24 Boo b							
omi CrB b							
ome Ser b							
HD 145457 b							
nu Oph c							
HD 167042 b							
HD 173416 b							
xi Aql b							
18 Del b							
HD 210702 b							
14 And b							
TOI-1470 b	2.180	0.040	-0.040	7.32000	1.21000	-1.24000	7.34000000000e+02
HD 112300 b							
Kepler-111 b	1.580	0.200	-0.200				
HAT-P-12 b	10.749	0.325	-0.235	67.05900	3.81400	-3.81400	9.63000000000e+02
Kepler-14 b	12.733	0.818	-0.605	2669.66000	111.24000	-108.06000	
HD 27894 c							
Kepler-26 b	2.780	0.110	-0.110	5.12000	0.65000	-0.61000	
Kepler-26 c	2.720	0.120	-0.120	6.20000	0.65000	-0.65000	
HD 20329 b	1.720	0.070	-0.070	7.42000	1.09000	-1.09000	2.14100000000e+03
K2-141 b	1.510	0.050	-0.050	4.97000	0.35000	-0.34000	2.10300000000e+03
HD 105618 c				8419.59233	1379.37529	-898.50091	
HD 11343 c							
HIP 8541 b				2451.72833	602.28483	-32.73633	
HD 11506 b				1551.00263	631.20722	-105.83686	
HD 125612 c							
HD 143361 b							
LHS 3154 b							
TOI-733 b	1.992	0.085	-0.090	5.72000	0.70000	-0.68000	1.05580000000e+03
TOI-2109 b	15.098	0.527	-0.527	1595.49860	238.37131	-238.37131	3.64600000000e+03
rho CrB b							
rho CrB c							
rho CrB d							
rho CrB e							
Kepler-32 c	2.000	0.200	-0.200	158.90000			
K2-285 e	1.950	0.050	-0.050	10.70000			5.00900000000e+02
HD 63935 c	2.900	0.130	-0.130	11.10000	2.40000	-2.40000	6.84000000000e+02
K2-138 c	2.299	0.120	-0.087	6.31000	1.13000	-1.23000	
K2-138 g	3.013	0.303	-0.251	4.32000	5.26000	-3.03000	
TRAPPIST-1 b	1.116	0.014	-0.012	1.37400	0.06900	-0.06900	
TRAPPIST-1 e	0.920	0.013	-0.012	0.69200	0.02200	-0.02200	
TRAPPIST-1 f	1.045	0.013	-0.012	1.03900	0.03100	-0.03100	
TRAPPIST-1 g	1.129	0.015	-0.013	1.32100	0.03800	-0.03800	
GJ 3473 b	1.264	0.050	-0.049	1.86000	0.30000	-0.30000	7.73000000000e+02
TOI-2202 b	11.321	5.851	-0.897	310.83618	20.02319	-18.68831	
TOI-833 b	1.270	0.070	-0.070				1.11800000000e+03
HATS-77 b	13.058	0.235	-0.235	436.69623	31.78284	-23.51930	8.28300000000e+02
TOI-1227 b	9.572	0.751	-0.583				
TOI-500 d							
TOI-500 e							
HD 28109 b	2.199	0.098	-0.100	18.49600	9.12000	-7.60900	8.81200000000e+02
HD 28109 c	4.230	0.110	-0.110	7.94300	4.22700	-3.04600	5.85200000000e+02
TOI-238 c	2.180	0.180	-0.180	6.70000	1.10000	-1.10000	6.96000000000e+02
TOI-238 b	1.612	0.096	-0.099				1.45661000000e+03
TOI-771 b	1.422	0.108	-0.086				5.27190000000e+02
TOI-871 b	1.664	0.114	-0.113				6.21000000000e+02
TOI-1467 b	1.833	0.159	-0.156				5.58890000000e+02
TOI-1739 b	1.695	0.098	-0.085				7.55550000000e+02
TOI-2068 b	1.821	0.162	-0.149				5.20620000000e+02
TOI-4559 b	1.415	0.126	-0.112				5.54160000000e+02
TOI-5799 b	1.625	0.192	-0.128				5.18010000000e+02
HATS-2 b	12.576	0.269	-0.269	435.42492	50.85255	-50.85255	1.55000000000e+03
TOI-1899 b	11.097	0.336	-0.336	212.94503	12.71314	-12.71314	3.78000000000e+02
NGTS-30 b	10.402	0.359	-0.359	305.11527	17.79839	-17.79839	5.00000000000e+02
Kepler-111 c	7.084	0.258	-0.235	222.47988	44.49598	-41.31769	3.52200000000e+02
Kepler-849 b	8.082	0.303	-0.325	298.75870	63.56568	-63.56568	3.62700000000e+02
PH2 b	9.337	0.291	-0.269	87.08498	20.97667	-21.29450	2.95100000000e+02
TOI-2641 b	18.103	5.179	-7.174	122.68177	6.99222	-11.44182	1.38700000000e+03
TOI-5126 c	3.860	0.170	-0.160				9.71000000000e+02
TOI-4860 b	8.700	0.400	-0.400	86.70000	1.90000	-1.90000	6.94000000000e+02
HAT-P-22 b	12.890	2.130	-2.130	785.04010	101.70560	-101.70560	
TOI-2180 b	11.321	0.247	-0.213	875.61726	27.65107	-25.74410	3.48000000000e+02
TOI-4603 b	11.680	0.426	-0.392	4096.80817	184.34048	-181.16219	1.67700000000e+03
K2-87 b	7.600	0.400	-0.400				9.79000000000e+02
Luhman 16 b				9344.15517	63.56568	-63.56568	
TOI-1680 b	1.466	0.063	-0.049				4.04000000000e+02
HD 113337 c				6299.67686	772.32303	-818.40815	
HD 74698 b							
HD 169830 b							
HIP 19976 b							
HD 167677 b				905.81096	301.93699	-317.82841	
HD 165131 b				5943.39121	444.95977	-317.82841	
TOI-1634 b	1.773	0.077	-0.077	7.57000	0.71000	-0.72000	
TOI-1685 b	1.700	0.070	-0.070	3.09000	0.59000	-0.58000	1.06900000000e+03
HD 114082 b	11.209	0.336	-0.336	2542.62726	317.82841	-317.82841	
HD 135625 b				731.00534	254.26273	-95.34852	
HD 185283 b				413.17693	95.34852	-31.78284	
HD 16905 b				3591.46100	190.69704	-222.47988	
HD 28254 b				1207.74795	953.48522	-699.22250	
HD 100777 b				390.92894	15.89142	-15.89142	
HD 114783 c				603.87397	158.91420	-127.13136	
HD 196050 b				1493.79351	254.26273	-254.26273	
HD 221420 b				6992.22495	635.65681	-635.65681	
HIP 70849 b				1430.22783	127.13136	-95.34852	
HIP 29442 b	3.480	0.070	-0.080	9.60000	0.80000	-0.80000	7.77000000000e+02
KMT-2021-BLG-2010L b				340.07640	365.50267	-216.12332	
KMT-2022-BLG-1013L b				98.52681	146.20107	-50.85255	
GJ 9404 b							
HIP 38594 c							
TOI-4600 c	9.420	0.420	-0.410	2946.26933			1.91000000000e+02
K2-138 b	1.510	0.110	-0.084	3.10000	1.05000	-1.05000	
TOI-813 b	6.710	0.380	-0.380				6.10000000000e+02
K2-388 b	3.660	0.330	-0.229				
HD 152843 c	5.830	0.140	-0.140	27.50000			
HIP 113103 b	1.829	0.096	-0.067				7.21000000000e+02
HIP 113103 c	2.400	0.100	-0.080				5.85000000000e+02
TOI-2184 b	11.400	0.572	-0.572	206.58846	50.85255	-50.85255	
TOI-4184 b	2.430	0.210	-0.210				4.12000000000e+02
KMT-2019-BLG-0335L b				6674.39655	7310.05336	-4131.76929	
K2-26 b	2.670	0.460	-0.420				4.30000000000e+02
TOI-1246 d	3.510	0.090	-0.090	5.30000	1.70000	-1.70000	5.86000000000e+02
Kepler-26 d	1.070	0.060	-0.060				
Kepler-249 d	1.570	0.140	-0.140				
Kepler-205 b	1.510	0.140	-0.140				
Kepler-158 c	1.900	0.300	-0.300				
HD 120084 b				2034.10180	921.70238	-603.87397	
HD 14067 b				4862.77463	1970.53612	-1430.22783	
TIC 279401253 b	11.209	0.448	-0.448	1951.46642	123.95308	-133.48793	
TIC 279401253 c							
HD 36384 b							
TOI-2266 b	1.540	0.090	-0.090				5.50000000000e+02
HIP 81208 C b				4703.86042	127.13136	-127.13136	2.05000000000e+03
HN Lib b							2.34400000000e+02
XO-7 b	15.390	0.291	-0.291	225.34147	10.80622	-10.80622	1.74300000000e+03
HD 158259 b							
HD 158259 c							
HD 158259 d							
HD 158259 e							
HD 158259 f							
TOI-559 b	12.229	0.314	-0.280	1910.14873	76.27882	-73.10053	1.18000000000e+03
HIP 97166 b	2.740	0.130	-0.130	20.00000	1.50000	-1.50000	7.57000000000e+02
HIP 97166 c							6.42000000000e+02
TOI-1670 b	2.060	0.190	-0.150	41.31769			1.06200000000e+03
TOI-1670 c	11.063	0.280	-0.280	200.23190	28.60456	-25.42627	6.84000000000e+02
psi1 Dra B b							
WASP-80 b	11.198	0.336	-0.347	170.99254	11.12405	-11.44188	8.25000000000e+02
KOI-12 b	13.787	0.673	-0.560	349.61300	1112.40500	-254.26400	
Kepler-448 c				6992.26000	2224.81000	-1589.15000	
WASP-99 b	11.433	0.673	-0.673	772.32690	117.59710	-117.59710	
NGTS-3 A b	16.589	4.147	-4.147	756.43540	82.63580	-82.63580	
WASP-70 A b	13.047	0.818	-1.143	187.51200	6.99200	-6.99200	1.38700000000e+03
WASP-47 e	1.808	0.026	-0.026	6.77000	0.57000	-0.57000	
TOI-2202 c				117.27868	32.73633	-26.57045	
HATS-74 A b	11.568	0.235	-0.235	464.02947	44.49598	-44.49598	8.95100000000e+02
K2-265 b	1.710	0.110	-0.110	6.54000	0.84000	-0.84000	
K2-416 b	2.660	0.190	-0.140	1652.70772			4.47000000000e+02
K2-417 b	3.310	0.140	-0.120	699.22250			5.58000000000e+02
Kepler-347 c	1.750	0.840	-0.840				
TOI-1759 b	3.140	0.100	-0.100	10.80000	1.50000	-1.50000	4.43000000000e+02
Kepler-16 b	8.449	0.029	-0.029	105.83300	5.08500	-5.08500	
WASP-150 b	11.994	0.269	-0.280	2688.84180	88.99240	-63.56600	1.46000000000e+03
GJ 357 d							2.19600000000e+02
TOI-1201 b	2.415	0.091	-0.090	6.28000	0.84000	-0.88000	7.03000000000e+02
Kepler-93 c				954.00000			
Kepler-506 b	2.730	0.060	-0.060				
HD 50554 b							
KELT-20 b	19.515	0.773	-0.829	1074.90106			2.26200000000e+03
HAT-P-11 c							
HAT-P-11 b	4.360	0.060	-0.060				
HAT-P-7 b	16.926	2.354	-2.354	584.80720	168.44990	-168.44990	
WASP-3 b	15.917	1.906	-1.906	772.32690	168.44990	-168.44990	
XO-4 b	14.011	0.897	-0.897	451.31860	60.38770	-60.38770	
K2-108 b	5.330	0.210	-0.210				1.36000000000e+03
KELT-23 A b	14.830	0.280	-0.280	298.12454	15.25584	-13.98452	1.56100000000e+03
WASP-97 b	12.778	0.673	-0.673	432.24880	60.38770	-60.38770	
HD 5278 c							
WASP-139 b	8.967	0.560	-0.560	37.18611	5.40311	-5.40311	9.10000000000e+02
HAT-P-30 b	16.141	1.681	-1.681	263.79890	57.20940	-57.20940	
TOI-1478 b	11.882	0.448	-0.437	270.47333	16.52716	-14.93801	9.18000000000e+02
K2-55 b	3.820	0.320	-0.320				
HATS-4 b	11.433	0.415	-0.415	420.47100	8.89900	-8.89900	1.31500000000e+03
L 98-59 b	0.850	0.061	-0.047	0.40000	0.16000	-0.15000	6.27000000000e+02
HAT-P-69 b	18.786	0.572	-0.370	1137.83140	184.34140	-184.34140	1.93000000000e+03
HAT-P-44 c							
HAT-P-16 b	14.448	0.740	-0.740	1332.60500	29.87500	-29.87500	1.62600000000e+03
WASP-174 b	16.107	0.560	-0.560	104.88337	28.92239	-28.92239	1.52800000000e+03
WASP-37 b	13.002	0.785	-0.673	572.07000	54.02900	-54.02900	
HD 191939 c	3.195	0.075	-0.075	8.00000	1.00000	-1.00000	6.00000000000e+02
HD 191939 f							1.25000000000e+02
WASP-46 b	13.159	0.415	-0.415	607.05530	41.31790	-41.31790	1.63600000000e+03
WASP-170 b	12.285	0.953	-0.953	508.52800	63.56600	-63.56600	1.42200000000e+03
K2-19 d	1.110	0.050	-0.050	10.00000			
K2-198 c	1.423	0.081	-0.036				1.22990000000e+03
CI Tau c							
OGLE-2017-BLG-0640L b				514.88202	521.23859	-298.75870	
OGLE-2017-BLG-1275L b				1875.18760	699.22250	-699.22250	
OGLE-2017-BLG-1237L b				1207.74795	791.39273	-632.47853	
TOI-481 b	11.097	0.112	-0.112	486.27990	9.53490	-9.53490	1.37000000000e+03
Kepler-68 d							
Kepler-68 e							
Kepler-68 b	2.357	0.023	-0.023	8.03000	0.67000	-0.67000	1.27500000000e+03
Kepler-68 c	0.979	0.019	-0.019	1.30000			1.05200000000e+03
Kepler-93 b	1.478	0.019	-0.019	4.66000	0.53000	-0.53000	1.13300000000e+03
K2-79 b	4.090	0.170	-0.120	9.20000	2.40000	-2.40000	1.02200000000e+03
TOI-1859 b	9.752	0.785	-0.785				
TOI-1235 b	1.690	0.080	-0.080	6.69000	0.67000	-0.69000	
TOI-5398 b	10.300	0.400	-0.400	58.70000	5.70000	-5.60000	9.47000000000e+02
TOI-5398 c	3.520	0.190	-0.190	11.80000	4.80000	-4.70000	1.24200000000e+03
TOI-1751 b	2.770	0.150	-0.070	14.50000	3.15000	-3.14000	
GJ 1151 c							
TOI-1135 b	9.020	0.227	-0.227	51.42000			1.19890000000e+03
TOI-1386 c							3.27400000000e+02
HD 216437 b				1334.87931	222.47988	-222.47988	
HD 215497 c				111.23994	6.35657	-6.35657	
Kepler-138 b	0.640	0.020	-0.020	0.07000	0.02000	-0.02000	4.52000000000e+02
Kepler-138 c	1.510	0.040	-0.040	2.30000	0.60000	-0.50000	4.10000000000e+02
Kepler-138 d	1.510	0.040	-0.040	2.10000	0.60000	-0.70000	3.45000000000e+02
K2-3 c	1.582	0.057	-0.051	2.68000	0.85000	-0.85000	3.71800000000e+02
K2-3 d	1.458	0.056	-0.051	2.20000			3.05200000000e+02
Kepler-731 b	13.880	3.180	-1.520				
Kepler-485 b	14.410	3.380	-1.630				
HD 142 A d							
HD 142 b							
HD 142 c				3464.64746	406.18470	-297.80522	
HD 151450 c				1636.18064	375.03752	-336.26245	
HD 153557 c							
HD 155918 c				1878.04806	207.54195	-243.45656	
HD 156279 b							
HD 156279 c				3098.82697	419.21567	-192.28619	
HD 168443 c				5500.33841	810.46244	-287.95254	
HIP 90988 b							
HD 18143 c				3177.64841	623.26151	-594.65695	
HD 199509 b							
HD 204313 c							
HD 204313 e				4868.17771	1554.18091	-1647.30463	
HD 205158 b							
HD 213519 b							
HD 25912 c				5252.75008	437.33189	-444.64194	
HD 27894 b							
HD 28185 b							
HD 28192 b							
HD 38529 b							
GJ 229 A c							
HD 72892 b							
HD 74156 c				2753.98315	440.19234	-149.37935	
TOI-4010 d	6.180	0.140	-0.150	38.15000	3.27000	-3.22000	6.50000000000e+02
GJ 2030 c				4069.15709	742.12933	-678.88148	
GJ 676 A b				1840.86213	149.06152	-151.60415	
GJ 676 A c				4288.14087	332.44851	-358.19261	
HD 115404 A c				3279.67133	468.16124	-384.25454	
Kepler-138 e				0.43000	0.21000	-0.10000	2.92000000000e+02
HD 89839 b				1592.32032	251.08444	-241.54959	
K2-30 b	11.646	0.560	-0.572	184.02357	8.89924	-8.58141	1.09200000000e+03
K2-290 c	11.276	0.560	-0.560	246.00042	14.93801	-14.93801	6.76000000000e+02
HATS-1 b	14.594	1.816	-1.098	589.55000	83.26800	-62.29200	1.35900000000e+03
XO-6 b	23.203	2.466	-2.466	1398.45200			1.57700000000e+03
WASP-39 b	14.235	0.448	-0.448	88.98900	9.53500	-9.53500	
TOI-431 d	3.290	0.090	-0.090	9.90000	1.53000	-1.49000	6.33000000000e+02
HD 196067 b							
TOI-1634 c							
HD 108202 b				953.48522	222.47988	-158.91420	
HIP 29442 d	1.370	0.110	-0.110	5.10000	0.40000	-0.40000	9.98000000000e+02
KELT-18 b	17.598	0.471	-0.404	375.03940	34.96130	-34.96130	2.08500000000e+03
Kepler-553 c	11.579	0.359	-0.280	2129.45033	139.84450	-136.66622	2.51000000000e+02
KOI-2513.01	2.802	22.418	-0.560	7310.05336	635.65681	-635.65681	
Kepler-553 b	4.741	0.179	-0.123	116.00737			1.08900000000e+03
55 Cnc e	1.875	0.029	-0.029	7.99000	0.32000	-0.33000	
WASP-105 b	10.761	0.336	-0.336	572.09400	31.78300	-31.78300	9.00000000000e+02
HATS-46 b	10.122	0.650	-0.504	54.98459	19.70546	-19.70546	1.05400000000e+03
K2-238 b	14.572	1.681	-1.569	273.33380	41.31790	-38.13960	1.58700000000e+03
TOI-257 b	7.163	0.146	-0.146	43.86032	7.31005	-7.31005	1.02700000000e+03
WASP-72 b	14.460	2.018	-2.018	731.00900	222.48100	-222.48100	
WASP-123 b	14.773	0.729	-0.729	285.72917	11.44188	-11.44188	1.52000000000e+03
KELT-12 b	19.952	1.906	-1.793	301.93850	44.49620	-44.49620	1.80000000000e+03
HATS-60 b	12.924	0.594	-0.594	210.40346	17.48065	-17.48065	1.52800000000e+03
HD 219134 b	1.602	0.055	-0.055	4.74000	0.19000	-0.19000	1.01500000000e+03
KELT-15 b	19.504	2.242	-2.242	416.35730	136.66690	-136.66690	
TOI-201 b	11.299	0.135	-0.168	133.48860	15.89150	-9.53490	7.59000000000e+02
HATS-68 b	13.809	0.437	-0.325	410.00070	18.75197	-18.75197	1.74100000000e+03
WASP-41 c							2.41000000000e+02
HAT-P-57 b	19.504	4.035	-4.035	448.14030	483.10160	-483.10160	
HATS-25 b	14.123	1.121	-1.121	194.82979	13.34886	-13.34886	1.27700000000e+03
WASP-21 b	11.990	0.560	-0.560	95.34500	3.49600	-3.49600	
WASP-159 b	15.468	1.009	-1.009	174.80650	25.42640	-25.42640	1.85000000000e+03
WASP-93 b	17.901	0.863	-0.863	467.21010	92.17070	-92.17070	1.94200000000e+03
KELT-16 b	15.861	0.942	-0.751	874.03250	50.85280	-47.67450	2.45300000000e+03
TOI-157 b	14.415	0.258	-0.224	375.03940	41.31790	-38.13960	1.58800000000e+03
TOI-1130 c	13.320	1.550	-1.410	325.69000	5.59000	-5.59000	4.97700000000e+02
HD 111998 b				1525.57635	63.56568	-63.56568	
KELT-24 b	14.258	0.235	-0.235	1646.35940	66.74430	-69.92260	1.45900000000e+03
WASP-94 A b	17.710	1.457	-1.457	158.91500	41.31790	-41.31790	
K2-29 b	13.339	0.224	-0.224	232.01590	12.71320	-12.71320	1.17100000000e+03
HAT-P-66 b	17.822	1.793	-1.121	248.86089	18.11631	-18.11631	1.89600000000e+03
WASP-88 b	16.365	2.354	-2.354	133.48860	44.49620	-44.49620	
WASP-24 b	15.468	1.793	-1.793	394.10920	92.17070	-92.17070	
WASP-69 b	12.442	0.448	-0.448	92.17070	9.53490	-9.53490	
WASP-62 b	14.796	0.897	-0.897	165.27160	25.42640	-25.42640	
KELT-17 b	17.094	0.729	-0.673	416.35730	88.99240	-92.17070	2.08700000000e+03
KELT-10 b	15.681	0.773	-0.549	215.80657	12.39537	-12.07754	1.37700000000e+03
HATS-51 b	15.805	2.130	-2.130	244.09344	14.30235	-14.30235	1.55300000000e+03
K2-333 b	6.180	0.280	-0.250				8.26000000000e+02
HAT-P-45 b	15.984	1.962	-0.975	283.49200	43.54100	-31.46400	1.65200000000e+03
NGTS-6 b	14.863	1.087	-1.255	425.57437	8.89924	-8.89924	1.28390000000e+03
CoRoT-2 b	16.432	0.471	-0.493	1102.82000	69.92000	-69.92000	
WASP-41 b	12.330	0.560	-0.560	270.15550	34.96130	-34.96130	
TOI-640 b	19.851	0.673	-0.628	279.69040	50.85280	-50.85280	1.74900000000e+03
WASP-8 c							
55 Cnc f							
K2-155 d	1.900	0.700	-0.200				3.81000000000e+02
WASP-29 b	8.631	0.785	-0.785	73.10090	15.89150	-15.89150	
K2-31 b	11.882	3.923	-3.923	563.83042	25.10857	-25.10857	
HAT-P-37 b	13.204	0.863	-0.863	371.52800	32.73500	-32.73500	1.27100000000e+03
HD 63433 d	1.073	0.046	-0.044				1.04000000000e+03
HATS-43 b	13.227	0.560	-0.560	82.95363	17.16282	-17.16282	1.00300000000e+03
KPS-1 b	11.545	1.457	-1.345	346.43470	27.33338	-27.65121	1.45900000000e+03
XO-1 b	12.778	0.785	-0.785	263.79890	41.31790	-41.31790	
